PROJECT_ID,Initial_completion_date,final_completion_date,Delayed,Amount_of_Delay_(Quarters),Initial_ESTIMATED_COST,Final_Estimated_Budget,Budget_Overrun,percentage_of_overrun,CT_Commercial,CT_Industrial,CT_Infrastructure,CT_Institutional,CT_Residential,CST_Primarily_residential_Single_use,CST_Education,CST_Utilities,CST_Roads_Highways,CST_Oil_Gas,CST_Health,CST_Mixed_Use,CST_Recreation,CST_Office,CST_Others,REGION,Region_Mainland/Southwest,Region_Vancouver_Island/Coast,Region_Thompson-Okanagan,Region_Northeast,Region_others,MUNICIPALITY,Urban,Type_Owner_priv,Type_Owner_prov,Type_Owner_part,Project_Status_Construction_started,Project_Status_Proposed,Project_Status_On_hold,Project_Status_Completed,PUBLIC_FUNDING_IND,GREEN_BUILDING_IND,FIRST_NATION_IND,Times_Delayed,Age,Jobs,Below_Average_Winter_Temp_Quarters,Quarters_with_Above_Average_Snowfall,Quarters_with_Above_Average_Rain
3278,2020-Q4,2020-Q4,0,0,1900,1900,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Dawson Creek,0,1,0,0,0,1,0,0,0,0,0,0,0,1462,2,11,4
3280,2017-Q4,2017-Q4,0,0,250,250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6. North Coast,0,0,0,0,1,Kitimat,0,1,0,0,0,1,0,0,0,0,0,0,3.5,2089,1,5,3
3282,2016-Q4,2019-Q3,1,11,280,280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Delta,1,1,0,0,1,0,0,0,0,0,1,2,6.5,1150,1,4,5
3283,2022-Q4,2024-Q4,1,8,30000,30000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Port Alberni,0,1,0,0,0,1,0,0,0,0,1,1,1.5,23091,2,4,4
3284,2018-Q4,2019-Q3,1,3,20,45,1,125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,4,3.5,57,1,4,5
3285,2016-Q4,2019-Q4,1,12,25,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,3,3.5,72,2,3,1
3286,2017-Q3,2017-Q4,1,1,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,0,57,2,3,1
3288,2016-Q2,2016-Q2,0,0,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,1,0,0,0,0,0,0,0,4.5,57,2,3,1
3290,2016-Q1,2016-Q1,0,0,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Coquitlam,1,1,0,0,0,0,0,1,0,0,0,0,5.5,57,1,4,5
3291,2018-Q1,2018-Q2,1,1,100,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,3.5,286,2,3,1
3292,2018-Q4,2019-Q4,1,4,20,70,1,250,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,3.5,57,2,3,1
3293,2016-Q4,2017-Q2,1,2,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,1,0,0,0,0,0,0,2,4.5,57,2,3,1
3294,2017-Q2,2019-Q2,1,8,45,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Richmond,1,1,0,0,1,0,0,0,0,0,0,3,4.5,129,4,4,2
3295,2018-Q4,2018-Q4,0,0,203,203,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,0,1,0,0,1,0,0,1,0,0,0,0,834,0,4,2
3296,2016-Q4,2016-Q2,1,-2,33,33,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Malakawa,0,0,1,0,1,0,0,0,1,0,0,1,5.5,136,1,6,5
3297,2019-Q2,2018-Q3,1,-3,30,32,1,6.666666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kamloops,1,0,1,0,0,1,0,0,1,0,0,2,3.5,133,2,7,7
3298,2019-Q3,2020-Q3,1,4,24,37,1,54.16666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kamloops,1,0,1,0,0,1,0,0,1,0,0,1,0,107,2,7,7
3299,2017-Q3,2018-Q2,1,3,55,55,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,0,1,0,1,0,0,0,1,0,0,2,3.5,244,1,4,5
3300,2019-Q3,2019-Q2,1,-1,74,74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Squamish,0,0,1,0,1,0,0,0,1,0,0,1,5.5,61,2,4,3
3301,2016-Q4,2017-Q4,1,4,350,325,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Fort St. John,0,0,0,1,0,1,0,0,0,0,0,2,0,269,3,12,3
3303,2017-Q2,2017-Q2,0,0,37,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Nanaimo,1,0,1,0,1,0,0,0,1,0,0,0,4.5,106,2,4,4
3304,2018-Q2,2018-Q2,0,0,15,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6. North Coast,0,0,0,0,1,Terrace,0,0,1,0,0,1,0,0,1,0,0,0,0,125,1,5,3
3305,2016-Q4,2017-Q1,1,1,35,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,1,0,0,1,0,0,0,1,0,0,1,5.5,1000,0,4,2
3306,2023-Q4,2023-Q4,0,0,10000,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6. North Coast,0,0,0,0,1,Kitimat,0,1,0,0,0,1,0,0,0,0,0,0,0,11201,1,5,3
3308,2018-Q1,2018-Q1,0,0,250,250,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Dawson Creek,0,1,0,0,0,1,0,0,0,0,0,0,0,192,2,11,4
3309,2017-Q1,2017-Q1,0,0,18,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,1,0,0,1,0,0,0,0,0,0,0,4.5,51,4,4,3
3311,2019-Q4,2019-Q4,0,0,5814,5814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6. North Coast,0,0,0,0,1,Prince Rupert Area,0,1,0,0,0,1,0,0,0,0,0,0,0,4475,1,5,3
3312,2018-Q4,2019-Q4,1,4,40,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,1,0,0,0,1,0,0,0,0,0,1,3.5,114,0,4,2
3313,2018-Q2,2018-Q3,1,1,22,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Richmond,1,1,0,0,0,1,0,0,0,0,0,1,3.5,63,4,4,2
3317,2016-Q3,2017-Q3,1,4,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Richmond,1,1,0,0,1,0,0,0,0,0,0,2,5.5,495,4,4,2
3319,2016-Q2,2016-Q2,0,0,29,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8. Northeast,0,0,0,1,0,Fort St. John,0,1,0,0,1,0,0,0,0,0,0,0,4.5,46,3,12,3
3320,2018-Q1,2018-Q1,0,0,60,60,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,1,0,0,0,0,0,0,0,4.5,172,2,3,1
3321,2022-Q4,2022-Q4,0,0,40,100,1,150,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,0,3.5,114,1,4,5
3322,2017-Q4,2018-Q3,1,3,27,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,1,0,0,1,0,0,0,0,0,0,1,4.5,77,4,4,3
3323,2017-Q4,2019-Q3,1,7,20,25,1,25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,1,0,0,0,1,0,0,0,0,0,4,0,57,4,4,3
3324,2016-Q2,2017-Q4,1,6,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Coquitlam,1,1,0,0,1,0,0,0,0,0,0,3,4.5,57,1,4,5
3325,2017-Q4,2018-Q4,1,4,25,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Coquitlam,1,0,1,0,0,1,0,0,1,0,0,3,3.5,111,1,4,5
3327,2016-Q2,2016-Q2,0,0,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Langley,0,1,0,0,1,0,0,0,0,0,0,0,4.5,57,1,4,5
3328,2016-Q2,2016-Q2,0,0,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Langley,0,1,0,0,1,0,0,0,0,0,0,0,5.5,57,1,4,5
3329,2017-Q4,2019-Q1,1,5,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Port Moody,0,1,0,0,0,1,0,0,0,0,0,2,3.5,57,2,4,3
3330,2016-Q4,2017-Q4,1,4,25,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,1,0,0,0,0,0,0,1,4.5,72,2,3,1
3332,2018-Q1,2021-Q2,1,13,36,198,1,450,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,North Vancouver,1,0,1,0,0,1,0,0,1,0,0,1,3.5,148,1,4,5
3333,2016-Q4,2018-Q2,1,6,25,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,3,3.5,1538,2,3,1
3337,2016-Q2,2016-Q2,0,0,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,1,0,0,0,0,0,0,0,5.5,57,1,4,5
3338,2016-Q4,2017-Q1,1,1,25,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,1,0,0,0,0,0,0,1,4.5,72,2,3,1
3340,2018-Q4,2020-Q4,1,8,45,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,2,0,129,2,3,1
3342,2017-Q4,2020-Q4,1,12,30,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,3,3.5,86,2,3,1
3343,2018-Q2,2019-Q2,1,4,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,0,57,2,3,1
3345,2019-Q4,2020-Q1,1,1,35,60,1,71.42857143,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,2,0,100,2,3,1
3346,2020-Q4,2020-Q4,0,0,104,104,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,0,0,297,2,3,1
3347,2017-Q4,2018-Q2,1,2,28,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,3.5,80,2,3,1
3352,2017-Q4,2019-Q4,1,8,22,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,2,3.5,399,2,3,1
3353,2021-Q3,2021-Q2,1,-1,28,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,0,507,2,3,1
3354,2017-Q1,2018-Q1,1,4,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,1,3.5,57,1,4,5
3355,2016-Q4,2016-Q4,0,0,25,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,0,0,1,0,1,0,0,0,0,0,0,3.5,72,1,4,5
3356,2017-Q4,2017-Q2,1,-2,30,60,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,1,0,0,1,0,0,0,0,0,0,1,4.5,214,4,4,3
3358,2017-Q3,2019-Q2,1,7,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Richmond,1,1,0,0,0,1,0,0,0,0,0,2,3.5,57,4,4,2
3360,2019-Q4,2019-Q4,0,0,20,24,1,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,0,0,57,1,4,5
3362,2016-Q4,2017-Q1,1,1,17,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,1,0,0,1,0,0,0,0,0,0,1,4.5,49,4,4,3
3363,2019-Q4,2022-Q1,1,9,250,250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,0,1,0,0,0,0,0,1,3.5,2089,2,3,1
3364,2016-Q1,2016-Q1,0,0,55,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,0,1,0,0,0,0,1,1,0,0,0,5.5,266,1,4,5
3365,2018-Q4,2019-Q4,1,4,60,60,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,1,0,0,1,0,172,2,3,1
3366,2019-Q4,2019-Q3,1,-1,20,40,1,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,1,0,0,0,1,0,0,0,0,0,3,3.5,57,4,4,3
3367,2018-Q4,2019-Q4,1,4,60,60,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Coquitlam,1,0,0,1,0,1,0,0,0,0,0,1,3.5,172,1,4,5
3368,2017-Q2,2017-Q2,0,0,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,0,3.5,57,2,3,1
3370,2018-Q1,2020-Q4,1,11,175,175,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Delta,1,0,0,1,0,1,0,0,0,0,0,3,3.5,1462,1,4,5
3371,2020-Q4,2020-Q4,0,0,5814,5814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6. North Coast,0,0,0,0,1,Kitimat,0,1,0,0,0,1,0,0,0,0,1,0,0,4475,1,5,3
3372,2025-Q4,2025-Q4,0,0,5814,5814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6. North Coast,0,0,0,0,1,Stewart,0,1,0,0,0,1,0,0,0,0,0,0,3.5,4475,1,5,3
3373,2020-Q4,2020-Q4,0,0,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1. Vancouver Island/Coast,0,1,0,0,0,Langford,0,1,0,0,0,1,0,0,0,0,0,0,3.5,28,2,4,4
3375,2018-Q4,2020-Q4,1,8,480,480,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,Tumbler Ridge,0,1,0,0,0,1,0,0,0,0,1,2,2.5,397,2,11,4
3378,2017-Q4,2017-Q3,1,-1,20,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,0,1,0,0,1,0,0,1,3.5,89,2,3,1
3381,2018-Q2,2019-Q2,1,4,80,88,1,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,1,0,0,0,1,0,0,5,3.5,355,2,3,1
3382,2017-Q4,2018-Q1,1,1,24,27,1,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,0,1,0,0,1,0,0,1,0,0,1,3.5,111,1,4,5
3383,2020-Q3,2023-Q4,1,13,1500,1500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8. Northeast,0,0,0,1,0,Chetwynd,0,1,0,0,0,1,0,0,0,0,0,1,3.5,1680,2,11,4
3384,2019-Q4,2019-Q4,0,0,5814,5814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6. North Coast,0,0,0,0,1,Prince Rupert,0,1,0,0,0,1,0,0,0,0,0,0,0,4475,1,5,3
3385,2016-Q3,2016-Q3,0,0,40,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Richmond,1,1,0,0,0,0,0,1,0,0,0,0,4.5,366,4,4,2
3386,2017-Q4,2017-Q4,0,0,50,50,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,1,0,0,0,0,0,0,0,4.5,143,1,4,5
3387,2018-Q4,2019-Q4,1,4,90,108,1,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,1,0,0,0,1,0,0,0,0,0,1,3.5,257,4,4,3
3388,2016-Q2,2016-Q2,0,0,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Delta,1,1,0,0,1,0,0,0,0,0,0,0,5.5,330,1,4,5
3389,2016-Q2,2016-Q3,1,1,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,1,0,0,0,0,0,0,1,4.5,31,1,4,5
3390,2017-Q1,2017-Q1,0,0,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,North Vancouver,1,1,0,0,1,0,0,0,0,0,0,0,3.5,57,1,4,5
3391,2016-Q4,2017-Q1,1,1,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Coquitlam,1,1,0,0,1,0,0,0,0,0,0,1,4.5,57,1,4,5
3392,2017-Q4,2017-Q2,1,-2,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Richmond,1,1,0,0,1,0,0,0,0,0,0,1,4.5,57,4,4,2
3393,2017-Q4,2017-Q1,1,-3,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,1,3.5,57,1,4,5
3394,2018-Q4,2018-Q4,0,0,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,1,0,0,0,0,0,0,0,4.5,57,2,3,1
3395,2018-Q4,2019-Q4,1,4,80,80,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Richmond,1,1,0,0,1,0,0,0,0,0,0,1,5.5,229,4,4,2
3396,2017-Q1,2019-Q3,1,10,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,1,0,0,0,0,0,0,5,4.5,57,2,3,1
3397,2017-Q4,2018-Q1,1,1,42,44,1,4.761904762,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,0,1,0,1,0,0,0,1,0,0,1,4.5,35,4,4,3
3398,2017-Q4,2018-Q1,1,1,45,45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Lillooet,0,0,1,0,1,0,0,0,1,0,0,1,4.5,37,2,4,3
3399,2017-Q4,2018-Q4,1,4,29,40,1,37.93103448,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Campbell River,1,0,1,0,1,0,0,0,1,0,0,1,4.5,24,2,5,5
3401,2017-Q1,2017-Q2,1,1,16,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4. Kootenay,0,0,0,0,1,Elko,0,0,1,0,1,0,0,0,1,0,0,1,4.5,13,4,8,4
3402,2017-Q1,2017-Q2,1,1,46,46,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Vernon,0,0,1,0,1,0,0,0,1,0,0,1,4.5,38,1,6,5
3403,2017-Q4,2019-Q3,1,7,45,45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,Taylor,0,1,0,0,0,1,0,0,0,0,1,5,3.5,37,2,11,4
3404,2017-Q4,2017-Q1,1,-3,45,45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,1,0,0,0,1,0,0,0,0,0,2,3.5,37,0,4,2
3405,2017-Q4,2017-Q1,1,-3,45,45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Summerland,0,1,0,0,0,1,0,0,0,0,0,2,3.5,37,1,6,5
3408,2020-Q4,2020-Q4,0,0,100,100,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,0,2.5,83,2,3,1
3410,2019-Q4,2021-Q4,1,8,250,250,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,0,1,0,0,0,0,0,1,2.5,715,1,4,5
3411,2018-Q1,2019-Q3,1,6,60,60,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,1,0,0,0,0,0,0,2,4.5,172,1,4,5
3412,2018-Q2,2018-Q3,1,1,5814,5814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Taylor,0,1,0,0,0,1,0,0,0,0,0,1,2.5,4475,2,11,4
3413,2018-Q4,2018-Q4,0,0,5814,5814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Chetwynd,0,1,0,0,0,1,0,0,0,0,0,0,3.5,4475,2,11,4
3414,2016-Q4,2016-Q4,0,0,35,35,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,North Peace,0,0,1,0,1,0,0,0,1,0,0,0,4.5,29,2,11,4
3415,2017-Q4,2018-Q3,1,3,38,40,1,5.263157895,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Delta,1,0,1,0,1,0,0,0,1,0,0,2,5.5,31,1,4,5
3416,2016-Q4,2016-Q4,0,0,29,29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,Fort St. John,0,0,1,0,1,0,0,0,1,0,0,0,5.5,24,3,12,3
3420,2016-Q4,2016-Q4,0,0,19,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Princeton,0,0,1,0,1,0,0,0,1,0,0,0,4.5,78,1,6,5
3421,2020-Q1,2020-Q1,0,0,100,100,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,North Vancouver,1,0,1,0,0,1,0,0,1,0,0,0,2.5,411,1,4,5
3422,2018-Q4,2021-Q3,1,11,85,96,1,12.94117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Saanich,1,0,1,0,0,1,0,0,1,0,0,2,0,349,0,1,3
3423,2017-Q4,2018-Q2,1,2,17,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,0,0,1,1,0,0,0,1,0,0,1,4.5,1000,4,4,3
3426,2017-Q4,2018-Q3,1,3,50,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6. North Coast,0,0,0,0,1,Cassiar,0,1,0,0,0,1,0,0,0,0,1,2,3.5,72,1,5,3
3428,2021-Q4,2021-Q4,0,0,40,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,0,1,0,1,0,0,0,0,0,0,0,114,2,3,1
3429,2018-Q4,2019-Q4,1,4,15,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,1,0,0,0,1,0,0,0,1,0,2,3.5,43,4,4,3
